id,follower_sent,followers,following,membership,mentioned,post,like,pinned
u261035785,-0.50115,6,0,2,5,121,0,0
u28532370,-0.17489999999999997,3,0,2,4,323,0,0
u1030656907038609408,0.08546000000000001,45,1,27,62,484,0,1
u1908201312,0.5411,1,0,0,0,66,0,0
u132522561,0.05135,2,1,2,2,169,0,1
u464970303,-0.6424875000000001,9,0,3,15,137,0,1
u2812030202,-0.999,1,0,0,9,91,0,1
u145338914,0.4776666666666667,6,0,6,8,66,0,0
u989759865026371584,-0.9586,1,0,0,0,61,0,0
u2780226556,-0.74375,4,0,0,2,44,0,0
u29462444,0.21355555555555558,15,0,5,22,150,0,1
u107145088,0.2801,6,0,3,14,85,0,0
u205770556,0.11758000000000002,20,0,4,64,310,0,0
u194653745,-0.2328375,34,0,6,335,374,0,0
u458412207,-0.6021,1,0,1,0,124,0,1
u24382468,-0.3204125,17,0,13,16,170,0,1
u22093237,-0.6562666666666667,4,0,12,4,80,0,1
u761769289,-0.5994,1,0,1,0,66,0,0
u74475174,0.7345,3,0,0,1,132,0,1
u509702827,0.3809333333333334,3,0,1,7,86,0,1
u1084130057977769984,0.49884999999999996,4,0,0,3,74,0,1
u744252001572233216,-0.5399,2,0,1,3,183,0,1
u1278269209,-0.4019,1,0,1,0,132,0,0
u122759220,-0.047650000000000026,11,0,32,2,122,0,1
u3236337831,-0.1877,1,0,0,4,78,0,0
u264129295,0.16292307692307692,20,0,1,87,391,0,1
u27962384,-0.4215,2,0,6,6,152,0,1
u714185653,-0.056900000000000006,2,0,5,2,333,0,0
u92739201,0.953,2,0,1,0,182,0,1
u20452963,-0.9966,1,0,1,3,50,0,0
u285896452,-0.3818,1,0,0,0,84,0,1
u142696824,-0.4148600000000001,8,0,0,3,87,0,1
u17538725,0.02236249999999998,19,0,3,9,137,0,1
u1263196197214437376,0.6037,1,0,1,1,127,0,0
u18229734,-0.26125,4,1,1,1,174,0,1
u32487867,-0.2745,5,0,3,6,213,0,1
u21150492,-0.08282499999999998,5,0,0,13,199,0,0
u1388668715571417090,-0.955,1,0,0,2,48,0,0
u84114313,0.19781428571428572,8,0,13,2,201,0,1
u16955870,-0.08019761904761907,76,0,33,39,279,0,0
u20298671,0.4079428571428572,15,0,9,83,182,0,1
u235664740,-0.6187142857142858,8,0,4,7,161,0,1
u18842256,-0.9993,1,0,3,2,146,0,0
u604937872,-0.56205,9,0,2,7,204,0,1
u2488541,0.46525,10,0,5,14,231,0,0
u1259023470253543431,0.09158,6,0,0,4,87,0,1
u1333545556514398209,0.128,1,0,0,2,123,0,1
u1052968105016786944,0.31845,2,0,0,4,85,0,1
u245579219,-0.9998,1,0,1,0,39,0,0
u44358989,-0.3141,6,0,4,2,148,0,1
u1312056419429093376,-0.36413333333333336,3,0,0,2,66,0,0
u60113926,0.1351,22,0,10,13,365,0,1
u919521660553875457,0.2709,1,0,0,0,42,0,1
u20766036,-0.19379999999999997,4,0,4,1,50,0,0
u3294572733,0.7574,1,0,2,1,121,0,0
u14879537,-0.0772,4,0,1,14,303,0,1
u21593702,-0.9829,1,0,0,28,198,0,0
u20767445,,2,0,1,1,126,0,0
u149441850,-0.7792285714285715,10,0,3,10,252,0,1
u32871086,-0.23532599999999995,144,0,23,536,849,0,1
u3291156985,-0.4404,1,0,0,0,40,0,0
u1248284992779825152,0.9304,1,0,0,2,148,0,1
u23086574,0.4889,2,0,0,16,240,0,1
u219788307,-0.98315,2,0,1,0,129,0,1
u1018880853278121984,0.008199999999999985,2,0,1,1,70,0,1
u12279942,-0.2422,1,0,2,0,70,0,1
u2891047298,0.957,1,0,0,1,185,0,1
u756520461547212807,-0.9907,1,0,0,0,78,0,1
u808878257424703488,-0.9781,2,1,0,0,88,0,0
u1184120888452628482,-0.9763,1,0,0,1,135,0,0
u95047467,0.9964,1,0,1,0,162,0,0
u68167553,-0.4783700000000001,10,1,5,6,230,0,1
u153318410,-0.3493,4,0,3,4,124,0,1
u167464191,0.027428571428571417,11,0,3,9,309,0,1
u15705567,-0.1873363636363636,19,0,27,13,117,0,1
u382158392,-0.24058888888888885,11,0,5,16,192,0,0
u21318061,-0.4767,1,0,3,1,89,0,0
u1916536332,-0.9231,4,0,0,13,183,0,0
u46085533,-0.558725,6,0,6,42,163,0,0
u732236143929008129,-0.982,2,2,0,0,49,0,0
u75318278,0.6204,5,1,1,4,40,0,0
u18605897,0.3902,6,0,8,5,102,0,1
u233713461,-0.8074,1,0,0,1,65,0,1
u1246298312547811328,-0.7797000000000001,3,0,1,10,204,0,1
u24516595,0.15112142857142855,21,0,2,35,341,0,0
u30935020,-0.24059999999999998,2,0,0,14,128,0,0
u962748039604486144,-0.19505,6,0,1,7,166,0,1
u1187739234863591425,-0.43776666666666664,6,1,0,9,79,0,1
u102869127,-0.9713,3,0,1,3,248,0,1
u1030918635517366272,-0.7133,1,0,0,1,144,0,1
u154469150,-0.9974,2,0,0,13,114,0,1
u409823,0.41402,11,0,8,33,198,0,0
u3337235254,,1,0,2,0,134,0,0
u24906326,-0.7052,2,0,1,0,77,0,0
u1146149208598228993,-0.9081,2,0,1,0,76,0,1
u39344961,0.023740000000000004,6,0,2,3,188,0,1
u767568907,-0.0547,3,0,3,0,89,0,0
u28330694,-0.29571249999999993,9,1,3,26,197,0,1
u1001201832142823424,-0.9955,1,0,0,0,175,0,1
u3231259204,0.0,1,0,2,4,103,0,1
u512891547,-0.9168499999999999,3,0,4,2,87,0,0
u1167957404778213376,-0.09395000000000003,3,0,1,4,234,0,1
u12421082,-0.62478,8,1,2,9,65,0,1
u19989714,0.7402500000000001,5,0,5,3,67,0,1
u1250371435,-0.9486,1,0,0,4,174,0,1
u41662642,-0.628475,6,0,3,1,218,0,0
u83004451,0.1357,3,0,3,0,126,0,1
u16537865,-0.34102,7,0,1,1,87,0,0
u38666823,-0.3062,3,0,2,1,119,0,1
u15756974,0.28997142857142855,15,0,8,9,128,0,0
u526344841,-0.9992,1,0,3,0,147,0,0
u2711375072,-0.8625,1,0,3,0,106,0,0
u1289823541098143744,0.1384666666666667,13,0,1,0,326,0,1
u106639813,-0.57093,16,0,3,5,234,0,0
u425850229,-0.3712,5,0,2,0,163,0,0
u536102733,-0.48080000000000006,4,0,4,4,58,0,1
u1051446626,0.9936,3,0,14,6,67,0,0
u560188351,-0.03323529411764707,23,0,10,74,174,0,1
u15630931,-0.5296636363636363,13,0,9,53,260,0,0
u13450532,-0.9758,3,0,1,14,53,0,1
u397155014,-0.9774,2,0,1,0,197,0,0
u836259391380713472,-0.32983333333333337,10,0,4,14,105,0,1
u743871787,-0.7723666666666666,3,0,9,3,92,0,0
u2370796508,-0.6705,2,0,1,0,304,0,1
u150230325,-0.8625,2,0,0,1,56,0,0
u119806126,0.296,1,0,0,2,181,0,1
u2166307872,-0.9622,1,0,0,0,200,0,0
u22772264,-0.41920999999999997,13,0,4,1,223,0,0
u373958098,-0.9903,1,0,2,4,59,0,0
u167792994,0.7967,3,0,1,6,216,0,1
u16334857,-0.27520000000000006,63,0,16,8,175,0,0
u3772910893,-0.3953,3,0,1,3,226,0,0
u1209417007,0.2272333333333334,9,0,14,35,105,0,1
u20199202,-0.28263333333333335,4,0,3,7,106,0,1
u81191343,-0.6601,2,0,3,1,77,0,1
u948015937,0.19110000000000002,9,0,9,9,180,0,1
u3061311382,-0.283875,8,0,6,9,457,0,1
u56510427,-0.06667500000000001,48,0,20,123,460,0,0
u80820758,-0.3605666666666667,19,0,6,101,426,0,1
u25393894,-0.3703,1,0,1,5,173,0,1
u1284936494671638528,-0.7707,6,0,2,13,152,0,1
u765060447670329344,0.9376,2,0,2,0,66,0,1
u48994792,-0.9806,1,0,10,0,45,0,0
u256722290,0.10660833333333335,19,0,14,15,79,0,0
u968650362,-0.1939842105263158,28,0,13,39,110,0,0
u4189511729,0.8564499999999999,3,2,1,0,68,0,1
u123281671,-0.25,1,1,6,0,172,0,1
u107956904,-0.1653,7,0,2,56,266,0,0
u19903466,-0.4671666666666667,4,0,1,1,48,0,1
u1199427047912878082,-0.9618,1,0,1,1,76,0,1
u16128914,0.0,2,0,0,8,100,0,0
u1254436688,-0.45968749999999997,12,0,4,5,146,0,1
u160591174,-0.9744,2,0,1,0,334,0,0
u2929717275,0.7845,3,0,1,7,63,0,1
u15077314,-0.25975,2,0,5,1,328,0,0
u1024146338903031808,0.8475,1,0,1,5,160,0,1
u1371481634290069505,0.8268,2,1,1,1,200,0,1
u305365893,-0.8268,3,1,1,2,146,0,0
u374746553,-0.7458,1,0,0,1,179,0,1
u21765964,-0.8078,4,0,3,1,256,0,0
u139823781,-0.1993901960784314,89,0,11,244,513,0,1
u393221287,0.346,1,0,0,9,172,0,1
u921003915621163010,-0.6256333333333334,10,0,1,6,218,0,1
u1375137178762633217,-0.24197777777777774,14,0,1,42,235,0,1
u1341796696867491841,0.22453333333333333,6,0,1,0,89,0,0
u1345319606802640896,0.66325,2,0,1,0,506,0,0
u1004697063974633472,-0.38556666666666667,13,0,4,36,248,0,0
u367044023,-0.7305875,16,1,1,6,239,0,1
u727494797490049024,-0.158775,7,0,8,9,137,0,0
u1900708207,0.9989,2,0,3,0,113,0,1
u492982062,0.3191333333333334,4,0,2,1,170,0,1
u1379021948,0.3442,2,0,4,1,104,0,0
u18164272,-0.24246,17,0,9,10,171,0,1
u104851609,-0.6654666666666667,3,0,4,4,59,0,0
u194562818,0.1232333333333333,6,0,20,4,49,0,0
u40400019,-0.21578000000000003,23,0,7,25,328,0,1
u98882438,-0.3349875,9,0,0,15,101,0,0
u11861192,-0.9371,1,2,1,1,170,0,1
u18005415,-0.9355,2,0,0,8,108,0,1
u841694471293173760,-0.1643857142857143,14,0,8,4,229,0,1
u138999399,-0.961,1,0,0,4,166,0,1
u526020270,-0.9136,1,0,0,2,175,0,1
u16337664,-0.9075,3,0,3,8,220,0,0
u42074231,-0.9022,1,0,0,3,140,0,0
u3227275128,0.6369,5,0,7,1,107,0,1
u15978689,0.7445,2,0,3,2,249,0,0
u38250495,-0.516,3,0,2,21,147,0,0
u299505155,-0.5349,12,0,3,7,89,0,1
u297884272,-0.35625,4,0,4,17,274,0,1
u113713793,-0.9781,1,0,0,0,242,0,0
u234715991,0.23875714285714292,7,0,0,10,284,0,0
u860751908943917056,-0.9992666666666666,4,0,1,1,48,0,1
u2167681485,,1,0,0,6,167,0,1
u963122095747035136,0.0,1,0,0,0,281,0,1
u23694216,0.4574,4,2,1,57,309,0,1
u19904041,-0.8225,1,0,2,30,108,0,1
u3134739042,-0.66235,2,0,1,5,162,0,1
u2239896271,-0.9195,2,0,0,1,26,0,0
u70159241,-0.0643,3,0,0,1,58,0,1
u407660414,-0.3906,3,0,12,46,273,0,0
u16017475,-0.06416831683168316,391,0,106,307,501,0,0
u80077721,-0.18924285714285713,8,0,13,4,93,0,0
u195034031,-0.0276,2,0,1,0,126,0,0
u11635332,-0.8176,2,0,1,0,104,0,1
u101344552,-0.1099,2,0,0,8,130,0,0
u4687762273,0.0,1,0,1,0,103,0,0
u2615147203,0.0,2,0,1,1,103,0,0
u756866681675341824,-0.957,1,0,2,3,114,0,1
u951024105586819072,0.03617500000000003,4,0,2,1,123,0,0
u14197213,-0.41113333333333335,3,0,3,7,136,0,0
u2273499648,0.0,1,0,0,0,99,0,0
u1248538586,,1,0,0,1,148,0,0
u412708728,-0.49185,3,0,4,0,93,0,0
u70004722,0.0,1,0,0,0,42,0,1
u339501557,0.2192,23,5,8,46,379,0,0
u1886882916,-0.8674,3,1,1,10,48,0,0
u17135038,-0.25494,6,0,3,4,217,0,0
u3286471,-0.8926499999999999,2,0,2,2,90,0,1
u2316383071,-0.3777878048780488,58,1,22,102,483,0,1
u526436687,-0.9982,2,0,1,15,262,0,1
u22271616,-0.296,1,0,11,0,90,0,0
u44581135,0.32985,6,0,1,3,263,0,1
u81083096,-0.4649125,22,0,4,6,291,0,0
u2304121598,-0.005399999999999998,11,0,5,17,134,0,0
u50664739,-0.9652,1,0,1,0,125,0,1
u221858588,-0.06875555555555557,14,0,2,32,189,0,1
u48834894,-0.9999,1,0,1,0,66,0,0
u2346636337,0.5948,1,0,0,0,69,0,0
u1059240924,-0.9062,3,0,4,0,215,0,1
u731142063916343297,-0.46736000000000005,8,0,1,46,180,0,1
u35498012,0.17113333333333333,5,0,1,3,82,0,0
u20427376,0.2507833333333333,12,0,2,24,150,0,1
u19074004,-0.029049999999999965,3,0,4,1,128,0,0
u923263237,-0.0669,9,0,9,1,52,0,0
u35818542,-0.38736000000000004,7,0,0,5,112,0,1
u245275031,-0.9978,1,0,0,0,244,0,1
u3247925082,-0.38234999999999997,3,0,0,3,283,0,0
u424291167,-0.2469054545454545,71,0,16,139,200,0,1
u2389823918,-0.4892,2,0,1,0,134,0,0
u104235892,0.4019,2,0,0,15,218,0,1
u770702437015515136,0.2607,4,0,3,0,89,0,1
u8864512,-0.5269,4,0,2,26,259,0,1
u196084201,-0.6529333333333334,5,0,2,1,159,0,0
u128174162,0.2796,1,0,0,1,163,0,1
u54824955,-0.05349999999999999,3,0,0,1,74,0,0
u1255482927795834883,-0.3665666666666667,17,0,0,1,239,0,1
u148728531,-0.03344999999999998,3,0,0,6,82,0,0
u49626391,0.0,2,0,0,5,106,0,0
u1004821397938606081,0.6597,3,0,4,5,163,0,0
u20522881,-0.1344,7,0,1,1,118,0,1
u23959340,0.9882,1,0,2,0,108,0,1
u14386507,0.08664999999999999,8,2,0,123,307,0,0
u1108363081766391808,-0.8271,1,0,0,10,128,0,1
u283838694,-0.9952,1,0,0,0,49,0,0
u57711417,-0.13484999999999997,29,0,6,10,66,0,0
u414436134,-0.36238333333333334,16,0,8,18,283,0,1
u211935278,0.9882,1,0,6,0,106,0,0
u26914010,0.7378,1,0,0,3,282,0,1
u117412541,0.0,4,0,0,10,108,0,1
u34049901,-0.79325,2,0,0,4,96,0,0
u277011035,-0.9825,2,0,5,0,81,0,1
u1012350472072716290,-0.35705,2,0,0,4,93,0,1
u34643610,-0.41415625,27,0,11,87,297,0,1
u64877714,0.4767,2,0,2,0,85,0,0
u1326524854288314368,-0.9804,1,0,0,282,553,0,1
u1104308588,-0.9985,1,0,0,21,189,0,1
u27844589,-0.8822,2,0,6,7,159,0,1
u748163236479000576,-0.024016666666666648,6,0,8,21,205,0,1
u3161331104,-0.5029700000000001,13,0,0,11,63,0,1
u28585356,-0.3832333333333333,6,0,4,6,181,0,1
u2997604370,-0.9618,1,0,1,5,284,0,1
u326849211,-1.0,1,0,0,0,131,0,1
u1140753106092752896,-0.3136333333333333,16,0,6,66,159,0,0
u19146556,-0.9979,1,0,0,1,262,0,1
u1206507968,0.5106,1,0,1,1,136,0,0
u1947301,-0.1440159090909091,65,1,28,106,482,0,1
u50258656,-0.9978,2,0,2,3,90,0,0
u1114675538,-0.7317333333333335,5,0,8,15,137,0,0
u14097392,-0.21242999999999998,48,0,12,37,349,0,1
u296759576,-0.6958,1,0,0,16,158,0,1
u53303554,-0.077075,6,0,1,2,100,0,0
u241358948,-0.03154999999999997,2,0,2,1,105,0,1
u224430095,0.13520000000000004,6,0,1,2,187,0,0
u393820633,0.0,1,0,0,4,85,0,1
u46609085,-0.12325833333333334,13,0,10,48,225,0,1
u964035774,-0.6489142857142857,9,0,6,10,78,0,0
u117773253,-0.4343222222222222,13,0,5,16,176,0,1
u1272919957429538818,0.01712857142857143,17,0,1,19,71,0,1
u760524381256818688,-0.1472,8,0,2,2,92,0,0
u59176866,0.9617,4,0,0,9,224,0,0
u181929491,-0.83865,2,0,1,0,82,0,1
u3377137053,-0.44845,8,0,5,18,359,0,1
u104255797,-0.6412,1,0,3,2,83,0,0
u17557380,-0.9595,3,0,2,8,134,0,0
u137734165,-0.586988888888889,11,0,9,31,131,0,0
u19693729,-0.6217666666666667,3,0,1,0,80,0,0
u233041292,0.5494,3,0,0,6,187,0,1
u1431784561,-0.4019,2,1,0,0,233,0,1
u742453163098296320,-0.1390923076923077,28,0,7,28,384,0,0
u866565879240171520,-0.9804,2,0,1,0,80,0,1
u330350600,-0.5859,1,0,1,3,202,0,1
u3308888424,0.07166666666666666,8,0,2,8,143,0,0
u3435548872,-0.29733333333333334,4,0,0,2,229,0,1
u12514272,-0.9630000000000001,4,0,6,16,121,0,1
u16106584,-0.6036533333333333,31,0,1,123,273,0,1
u15612165,-0.872,1,0,1,1,92,0,1
u725472022910918656,0.0,1,0,0,6,126,0,1
u404919864,0.14743333333333333,4,0,1,17,61,0,0
u301326338,-0.36951666666666666,7,0,3,4,171,0,1
u71238010,0.1664,1,0,1,2,89,0,0
u168757829,0.4504333333333333,7,0,4,2,122,0,1
u108664025,-0.5856181818181819,19,0,4,37,179,0,1
u183334236,-0.17793888888888892,19,0,8,35,177,0,1
u3356627800,-0.9978,1,0,0,5,129,0,0
u260760132,-0.35705555555555557,11,0,2,9,141,0,0
u928008620,-0.1336,8,0,4,34,138,0,0
u246500501,-0.27517142857142857,16,0,2,36,294,0,0
u1085108628,0.1263,3,2,2,27,174,0,1
u14692385,-0.43638749999999993,18,0,3,2,125,0,0
u14827387,0.4019,1,0,1,0,55,0,0
u765926406622699520,-0.09720000000000001,16,0,3,2,98,0,1
u446546743,-0.4813916666666667,24,1,2,47,435,0,1
u47268595,-0.10087368421052631,35,1,6,87,254,0,0
u60268428,0.65305,2,0,1,10,90,0,1
u1368595763350081542,-0.3094,1,0,2,7,248,0,0
u14478260,-0.10543333333333331,10,0,12,15,206,0,1
u21388695,-0.5994,2,0,3,1,243,0,1
u403477642,0.179,2,0,2,0,44,0,0
u301491152,-0.3185571428571428,10,0,5,62,329,0,0
u21631727,,1,0,0,5,100,0,0
u44835347,-0.05880000000000002,16,0,2,43,249,0,0
u2853542034,-0.9081,2,2,5,1,222,0,1
u950531,-0.2886708333333333,30,0,17,58,230,0,1
u2193945487,-0.4312,9,0,1,36,67,0,1
u16907474,-0.9999,1,0,3,0,123,0,0
u616274734,-0.9989,1,0,1,2,216,0,1
u249196579,-0.6851333333333333,4,0,2,2,115,0,0
u3147149730,0.186,1,0,2,0,143,0,0
u3165288974,-0.9991,2,1,0,0,40,0,0
u14333918,0.0,1,0,1,9,167,0,1
u268364050,0.0,1,0,0,0,101,0,1
u17953019,0.4309,2,0,1,5,47,0,0
u21281988,0.4753,3,0,5,5,279,0,0
u913521757100769280,0.008640000000000004,15,0,3,15,45,0,0
u736888809456041984,-0.43952499999999994,5,1,0,4,244,0,1
u69004966,-0.25259230769230767,31,0,20,43,175,0,0
u14130366,0.01913708609271524,536,1,37,420,354,0,0
u1097443100849430529,-0.6404,2,0,0,0,66,0,1
u2303751216,-0.14945583333333332,238,0,49,214,569,0,0
u261815887,-0.8822,1,0,2,2,108,0,0
u21112605,0.37349999999999994,4,0,4,2,189,0,1
u347861221,0.0,8,0,0,2,221,0,0
u1146605125,0.09516666666666666,6,0,0,19,110,0,1
u2795209531,-0.042899999999999994,2,0,2,23,64,0,0
u2530589917,0.20764999999999997,4,0,4,0,83,0,0
u154619001,0.8511,1,0,5,0,100,0,1
u341194704,-0.33144999999999997,7,0,3,8,328,0,0
u17129511,-0.7184,1,0,1,0,132,0,1
u2189427219,0.0,1,0,1,2,66,0,0
u19295232,-0.97975,3,0,3,3,51,0,0
u254457996,-0.5032333333333333,4,0,3,1,185,0,1
u2660542681,-0.51075,3,0,0,8,81,0,0
u48049813,-0.19139999999999996,4,1,2,1,75,0,1
u799047255378391040,-0.18003695652173915,64,0,9,41,401,0,1
u3331413095,-0.03905,4,0,3,1,120,0,0
u1086335890186752002,-0.976,1,0,2,0,48,0,0
u85181501,0.9778,1,0,0,1,218,0,0
u424320811,-0.041628571428571425,14,0,7,2,80,0,1
u24655293,0.177375,6,0,2,2,73,0,0
u34022952,-0.7229285714285715,7,0,8,3,97,0,0
u121597316,-0.013992000000000004,45,0,13,225,406,0,0
u1177439542921445377,-0.348875,20,0,3,31,186,0,1
u182376416,-0.3912833333333334,10,0,5,6,66,0,1
u26048553,-0.9998,1,0,2,0,158,0,0
u2343538406,-0.2732,6,0,0,23,286,0,0
u41207697,-0.041100000000000025,3,1,0,664,821,0,1
u15729784,0.1877,20,2,4,28,137,0,1
u19527964,-0.1391125,12,0,9,17,268,0,1
u965934264129859584,-0.9955,1,0,0,16,58,0,0
u128534762,-0.34077500000000005,4,0,8,11,127,0,0
u456663777,-0.891,2,0,1,11,128,0,0
u158037850,0.9783,2,0,0,6,167,0,1
u1311784290,0.8225,1,1,0,0,171,0,0
u796087117684281344,-0.008950000000000014,5,0,7,1,106,0,0
u1382700903619309572,-0.9081,1,0,0,1,176,0,1
u1499776374,0.08679999999999999,2,0,1,0,74,0,1
u1685147198,0.8393,1,0,2,0,93,0,0
u1064031036,-0.2791625,12,0,6,5,296,0,1
u1344593033963081728,0.7213,5,0,0,6,63,0,0
u36542528,0.02000000000000003,37,0,8,163,443,0,0
u122515724,0.9724,1,0,0,1,133,0,1
u2867596462,-0.9803,2,0,1,0,262,0,0
u17524010,-0.29900000000000004,2,0,4,0,164,0,0
u1668256296,0.11171666666666669,9,0,5,62,374,0,1
u57588028,0.9887,1,0,0,0,99,0,1
u39081817,0.765,3,1,0,0,265,0,0
u850909459811635200,0.34,2,0,0,10,174,0,1
u348480883,-0.9848,2,0,3,2,204,0,1
u84286320,0.10154999999999997,2,0,0,13,112,0,1
u1379503920,-0.9081,1,0,0,5,226,0,0
u50149303,-0.061092307692307675,19,0,8,11,105,0,0
u27306000,-0.04050000000000003,17,0,10,6,73,0,0
u2865371853,0.49253333333333327,7,0,3,9,64,0,0
u983766825610694656,0.01605000000000002,20,0,2,10,127,0,0
u1235396190,-0.9691,1,0,0,0,129,0,1
u1124665360823848961,-0.8549,3,0,1,0,238,0,1
u1323318048212877314,-0.82945,4,0,1,0,44,0,1
u1316811403,-0.7368166666666668,16,0,7,3,84,0,0
u849359770758807553,0.6377,1,0,0,10,129,0,1
u16862160,0.8738,1,0,1,2,132,0,1
u40198892,-0.9651400000000001,5,0,11,0,114,0,1
u15173291,-0.43781250000000005,20,0,14,45,75,0,1
u728352151,0.13106,6,0,3,3,295,0,1
u482082228,0.51406,6,0,3,4,49,0,0
u537837123,-0.9762,1,0,1,0,259,0,0
u993792060548435968,-0.7112,4,0,5,10,96,0,1
u24050278,0.05020000000000002,4,0,4,0,134,0,1
u140850854,-0.4042125,12,1,1,9,223,0,0
u1924757780,0.5255,2,0,0,22,102,0,1
u8861182,0.41915,7,0,5,21,136,0,0
u956467090508087297,-0.9081,5,1,1,12,291,0,0
u1104060854872481792,0.22194999999999998,2,0,0,4,84,0,0
u104389564,-0.006775000000000003,5,0,6,28,147,0,0
u912379645458305029,-0.6124,1,0,1,0,53,0,0
u213844717,0.07557142857142858,10,0,8,15,97,0,0
u19500405,-0.3642666666666667,4,0,11,7,303,0,1
u268201193,-0.031725,11,0,3,87,426,0,1
u158767421,-0.1812,6,0,4,5,205,0,1
u1223017792435380224,-0.9989,1,0,0,3,125,0,1
u218779112,-0.47525,3,0,0,0,98,0,1
u2694473137,-0.8591,2,1,1,1,164,0,1
u37921383,0.47206000000000004,9,0,2,27,197,0,0
u71080496,-0.0386,8,0,3,51,334,0,0
u9853212,-0.7542,3,0,17,8,204,0,1
u124121096,-0.2516,3,0,0,5,230,0,0
u2556891253,0.012550000000000006,4,1,2,11,132,0,1
u3216340810,0.32985,2,0,9,0,135,0,1
u5971922,-0.03558,26,0,26,24,198,0,0
u19178668,0.9081,2,0,1,1,105,0,0
u976441600858644480,-0.9944,2,0,0,5,178,0,1
u1219305184431693825,-1.0,4,0,3,1,70,0,0
u1119490956,-0.9777,1,0,2,0,103,0,0
u1136277497144848384,,2,0,1,4,243,0,1
u608152902,0.0,1,0,1,1,54,0,0
u576547912,0.9939,1,0,0,0,61,0,0
u139695871,-0.4767,1,0,1,1,165,0,0
u23259015,-0.620475,6,0,0,9,298,0,1
u2212695191,0.68615,2,0,2,0,86,0,0
u57325871,0.4926,1,0,2,0,144,0,0
u2534227495,-0.2596333333333333,26,0,6,47,243,0,1
u612551899,-0.013971428571428579,9,0,0,1,110,0,0
u1860407786,-0.9389666666666666,4,0,1,17,55,0,0
u1241182129326825472,-0.45325,2,0,0,12,372,0,1
u48861897,-0.44324,8,2,1,1,263,0,1
u1110896081511043072,-0.72385,5,0,1,11,155,0,0
u331639736,-0.06802,10,4,3,11,124,0,1
u94601198,-0.9973,1,0,1,0,91,0,0
u1364187449526808583,-0.0016857142857142507,19,0,4,19,143,0,1
u2616962058,0.22160000000000002,3,0,0,2,63,0,0
u18144089,-0.10298750000000004,17,0,2,18,125,0,1
u235919295,-0.9544,3,0,0,0,89,0,1
u15985343,0.2415,2,0,1,0,270,0,1
u11611052,-0.9979333333333332,8,0,6,77,529,0,0
u18118070,0.1774555555555556,20,0,4,10,82,0,1
u10933662,0.47531666666666667,21,0,11,1,405,0,1
u1123143752984477696,-0.32548571428571427,11,0,1,14,141,0,0
u2379518905,-0.04050666666666667,26,0,9,60,477,0,1
u3560594295,,1,0,0,0,81,0,1
u1124773536,-0.1901,3,0,2,6,87,0,1
u11179192,-0.478375,29,0,12,64,499,0,1
u46450043,0.2973,2,0,0,15,131,0,1
u740819719347900418,-0.22944000000000003,9,0,1,9,323,0,0
u21639476,-0.3154166666666667,7,0,0,2,82,0,1
u126460718,-0.94505,2,0,1,3,60,0,1
u1101800215491854337,0.6234500000000001,12,1,1,31,231,0,1
u2512275808,0.6767666666666666,6,0,0,10,109,0,1
u19714882,-0.4484333333333333,4,1,1,1,272,0,1
u4690008469,-0.5848,1,0,1,0,123,0,1
u1227906762,-0.09305000000000004,5,0,8,18,55,0,1
u288980311,-0.004116666666666676,8,0,5,5,96,0,0
u722347303,-0.27886,10,0,9,22,89,0,0
u333074252,-0.44075,2,0,3,0,126,0,1
u54742843,0.957,3,0,0,0,163,0,1
u217079025,-0.49325,13,0,7,11,246,0,0
u1047960318301888514,0.6318,1,0,0,20,66,0,1
u3537275536,-0.6910000000000001,4,0,0,5,56,0,1
u761420960046080000,0.1779,5,1,1,2,125,0,1
u587437673,-0.3612,2,1,3,1,212,0,1
u13770242,-0.9984,2,0,3,0,191,0,1
u300812441,-0.062100000000000044,5,0,1,0,127,0,1
u41715216,0.0,1,0,1,1,48,0,0
u18648609,-0.44139999999999996,7,0,7,6,251,0,0
u238053427,-0.38594999999999996,5,0,3,27,163,0,0
u129752303,0.7807,2,0,3,0,99,0,0
u271116428,-0.06774999999999998,3,0,0,0,40,0,0
u46988713,-0.01856666666666666,6,1,1,3,192,0,1
u825243162201448448,-0.12547272727272726,19,0,7,40,282,0,1
u1357608931,-0.29936666666666667,4,0,2,8,144,0,1
u290607047,0.48869999999999997,2,0,5,0,80,0,0
u710539262765223937,-0.9946,2,0,1,4,164,0,1
u169018518,-0.05333749999999998,19,0,6,27,611,0,0
u16279527,-0.18389999999999995,5,0,15,19,205,0,0
u1135701223,0.0,3,0,1,1,375,0,1
u1060338999611420672,-0.14,3,0,0,17,332,0,0
u1168472395,-0.277,17,0,2,135,265,0,1
u16090877,-0.9701,2,0,4,0,46,0,1
u91125441,0.49085,4,0,1,11,355,0,0
u1198379902883573760,0.15666,6,0,1,1,118,0,0
u260449211,-0.5029666666666667,3,0,2,1,116,0,0
u14288691,-0.9442,3,0,14,9,176,0,0
u1109187936602472449,0.4404,1,0,1,4,270,0,0
u2799547604,-0.3452,3,0,3,0,80,0,0
u1000606533988663297,0.9724,1,0,0,0,50,0,1
u15256049,-0.61175,7,0,1,4,115,0,1
u2872657674,-0.3595,2,0,8,1,242,0,1
u123017837,0.8971,1,0,0,0,133,0,0
u17644969,-0.9989,1,0,1,3,69,0,0
u31090827,-0.043533333333333334,7,1,4,29,486,0,0
u25115454,-0.26070000000000004,8,0,3,6,123,0,0
